link,title,newspaper,category
https://video.foxbusiness.com/v/6238610332001/,Netflix’s ’13 Reasons Why’ actor Amy Hargreaves encouraging kids to ‘find their voice',fox,Culture
https://video.foxbusiness.com/v/6238028239001/,Creators making millions with ‘non-fungible tokens’,fox,Culture
"https://video.foxbusiness.com/v/6238031603001/,","AMC CEO: As vaccinations continue, movie theatre capacity limits will grow 'pretty rapidly'",fox,Culture
https://video.foxbusiness.com/v/6237528235001/,I wouldn't touch movie theatre stocks: Rich Greenfield,fox,Culture
https://economy/nyc-entertainment-venues-to-reopen-at-low-capacity-starting-april-2,NYC entertainment venues to reopen at low capacity starting April 2,fox,Culture
https://technology/billionaire-seeks-volunteers-spacex-flight-moon,Japanese billionaire seeks volunteers for SpaceX flight around the moon,fox,Culture
https://lifestyle/disney-plans-to-enhance-attractions-boost-efficiency-once-theme-parks-reopen-ceo-says,"Disney plans to enhance attractions, boost efficiency once theme parks reopen, CEO says",fox,Culture
https://lifestyle/virginia-school-district-canceling-dr-seuss-celebration-a-misfocus-of-priorities-patrice-onwuka,Virginia school district canceling Dr. Seuss celebration shows ‘misfocus’ of priorities: Patrice Onwuka,fox,Culture
https://video.foxbusiness.com/v/6236484267001/,School district cancels Dr. Seuss celebration over 'racial undertones',fox,Culture
https://business-leaders/amc-entertainment-ceo-getting-3-75m-bonus,"AMC Entertainment CEO getting $3.75M bonus,Paramount Plus enters the streaming wars ",fox,Culture
https://edition.cnn.com/interactive/2021/02/sport/tiger-woods-golf-career-moments-spt-intl-cmd/,"A Tiger’s trek
The life and times
of golf’s biggest star",nbc,Sports
https://edition.cnn.com/interactive/2020/09/sport/voyager-olympics-munich-spt-intl/,Super Bowl LVI Lands On Middle Sunday Of Winter Olympics,nbc,Sports
https://edition.cnn.com/2021/03/26/sport/ironman-world-championship-sam-holness-triathlon-spt-intl-cmd/index.html,Sam Holness hopes to use autism 'superpower' at Ironman World Championship,nbc,Sports
https://edition.cnn.com/2021/03/23/sport/ryo-miyake-olympics-fencing-tokyo-2020-cmd-spt-intl/index.html,Olympic silver medalist Ryo Miyake delivers food for Uber Eats to fund Tokyo 2020 dream,nbc,Sports
https://edition.cnn.com/2021/03/16/us/tiger-woods-home-after-wreck/index.html,Tiger Woods is recovering at home after car wreck,nbc,Sports
"https://edition.cnn.com/2021/03/13/golf/hole-in-one-golfers-mccarthy-todd-spt-intl/index.html,",Could get expensive' -- Two golfers score hole-in-ones in same round at Players Championship,nbc,Sports
https://edition.cnn.com/2021/03/24/football/cesare-prandelli-steps-down-as-fiorentina-manager-spt-intl/index.html,Could get expensive' -- Two golfers score hole-in-ones in same round at Players Championship,nbc,Sports
https://edition.cnn.com/2021/03/20/football/football-child-abuse-report-paul-stewart-cmd-spt-intl/index.html,"Soccer sex abuse scandal: Report is 'kick in the teeth' for survivors, says Paul Stewart",nbc,Sports
https://edition.cnn.com/2021/03/25/tennis/vasek-pospisil-miami-open-tennis-spt-intl/index.html,Vasek Pospisil 'sorry' for expletive-laden rant at ATP boss in Miami,nbc,Sports
https://edition.cnn.com/2021/03/17/tennis/damir-dzumhur-tennis-spt-intl/index.html,"Tennis player Damir Dzumhur faces disciplinary probe, fined for walking off court",nbc,Sports
https://edition.cnn.com/2021/03/16/tennis/zverev-federer-atp-ranking-spt-intl/index.html,ATP's revised ranking system makes no sense: Zverev,nbc,Sports
https://edition.cnn.com/2021/03/24/us/sedona-prince-leads-oregon-to-sweet-16-spt-trnd/index.html,"Sedona Prince, who used her voice to call out NCAA on poor amenities, has led Oregon to the Sweet 16",nbc,Sports
https://edition.cnn.com/2021/03/24/football/steve-kerr-gun-control-measures-spt-intl/index.html,Steve Kerr calls for tougher gun control measures following Boulder shooting,nbc,Sports
https://edition.cnn.com/2021/03/20/sport/lebron-james-ankle-injury/index.html,Lakers superstar LeBron James 'out indefinitely' with ankle injury,nbc,Sports
https://edition.cnn.com/2021/03/27/motorsport/ferrari-2021-bounce-back-formula-one-spt-intl/index.html,"After worst season in years, can Ferrari bounce back in 2021?",nbc,Sports
https://edition.cnn.com/2021/03/23/motorsport/ugo-ugochukwu-mclaren-motorsport-spt-intl/index.html,McLaren signs long-term deal with karting star Ugo Ugochukwu,nbc,Sports
https://edition.cnn.com/2021/03/18/sport/will-claye-triple-jump-olympics-spt-intl-cmd/index.html,Olympic triple jumper and rapper Will Claye on why his music career is more than a hobby,nbc,Sports
https://edition.cnn.com/2021/03/24/sport/japan-olympics-fukushima-torch-relay-covid-hnk-intl-dst/index.html,The Olympic flame starts its final leg to Tokyo. Some suggest this day should never have come,nbc,Sports
https://edition.cnn.com/2021/03/02/sport/horse-racing-welfare-footage-spt-intl/index.html,Horse racing faces new welfare scrutiny after more footage appears of a jockey posing on a dead horse,nbc,Sports
https://edition.cnn.com/2021/03/01/sport/gordon-elliott-horse-photo-scli-intl-spt/index.html,Top racing trainer Gordon Elliott apologizes over photo of himself sitting on a dead horse,nbc,Sports
https://edition.cnn.com/2020/11/03/sport/melbourne-cup-horse-racing-spt-intl/index.html,Twilight Payment wins Melbourne Cup in race marred by colt Anthony Van Dyck's fatal injury,nbc,Sports
https://edition.cnn.com/2021/02/02/sport/slovenia-chimney-climbing-europe-spt-intl/index.html,The most special thing I've done': Two world-class climbers scale the tallest chimney in Europe,nbc,Sports
https://edition.cnn.com/2020/01/24/sport/mikaela-shiffrin-world-cup-skiing-bansko-downhill-spt-intl/index.html,Mikaela Shiffrin wins 65th World Cup race to cement overall lead,nbc,Sports
https://edition.cnn.com/2019/12/07/sport/ester-ledecka-world-cup-downhill-lake-louise-spt-intl/index.html,Dual Olympic champion Ester Ledecka wins first World Cup skiing race,nbc,Sports
https://edition.cnn.com/2020/12/02/sport/rene-campbell-bodybuilding-cmd-spt-intl/index.html,Bodybuilder Rene Campbell wants to change the view of what women should look like,nbc,Sports
https://edition.cnn.com/2020/10/06/sport/priscilla-frederick-loomis-olympics-spt-intl/index.html,Olympic high jumper pressured to 'perform better' and lose a few pounds,nbc,Sports
https://edition.cnn.com/2020/06/10/sport/marilyn-okoro-body-image-cmd-spt-intl/index.html,Oh you must be heavy boned.' Marilyn Okoro's fight for body acceptance,nbc,Sports
https://edition.cnn.com/2021/03/08/sport/muhammad-ali-joe-frazier-the-fight-of-the-century-cmd-spt-intl/index.html,The Fight of the Century': A divided US nation 50 years on,nbc,Sports
https://edition.cnn.com/interactive/2020/04/sport/liverpoolpremierleaguetitle/,"30 years of dreaming
Liverpool's agonizing wait for English football’s biggest prize",nbc,Sports
https://www.cnn.com/interactive/2020/06/sport/newcastle-united-takeover-billionaire-investment-european-football/,"European football is no stranger to billionaire owners, and the latest deep-pocketed investor to show interest in acquiring a team stirred the English Premier League as it lay dormant during the coronavirus lockdown.",nbc,Sports
https://www.cnn.com/interactive/2020/01/sport/russian-climbers-peak-lenin-spt-intl/,"Forty five years ago, eight Soviet women climbers were pinned on top of a high mountain in the USSR in the worst storm in 25 years.",nbc,Sports
https://www.nbcnews.com/politics/meet-the-press/toomey-murphy-say-expanded-background-checks-gun-sales-could-pass-n1262273,"Toomey, Murphy say expanded background checks on gun sales could pass Senate,",nbc,Sports
https://www.nbcnews.com/politics/joe-biden/biden-economic-plan-focus-1st-infrastructure-week-n1262279,Biden economic plan to focus 1st on infrastructure this week,nbc,Politics
https://www.nbcnews.com/politics/meet-the-press/political-impact-post-covid-positivity-n1262269,The political impact of post-Covid optimism,nbc,Politics
https://www.nbcnews.com/politics/national-security,SolarWinds hack got emails of DHS head and other top officials,nbc,Politics
https://www.nbcnews.com/politics/politics-news/michigan-gop-chair-calls-top-democratic-women-witches-n1262243,Michigan GOP chair calls top Democratic women 'witches',nbc,Politics
https://www.nbcnews.com/pop-culture/pop-culture-news/nike-denies-involvement-lil-nas-x-satan-shoes-containing-human-n1262280,Nike denies involvement with Lil Nas X 'Satan Shoes' containing human blood,nbc,Culture
https://www.nbcnews.com/pop-culture/books/scholastic-pulls-popular-children-s-book-captain-underpants-author-n1262255,Scholastic pulls popular children's book from 'Captain Underpants' author,nbc,Culture
https://www.nbcnews.com/news/us-news/sharon-osbourne-leaves-talk-after-network-investigation-n1261457,Sharon Osbourne leaves TV's 'The Talk',nbc,Culture
https://www.msnbc.com/the-beat-with-ari/watch/georgia-authorities-under-fire-after-arresting-democratic-lawmaker-objecting-to-voting-law-109165125580,Georgia authorities under fire after arresting Democratic lawmaker objecting to voting law,nbc,Culture
https://www.nbcnews.com/news/obituaries/author-beverly-clearly-dies-104-n1262232,Author Beverly Cleary dies at 104,nbc,Culture
https://www.nbcnews.com/news/us-news/larry-mcmurtry-lonesome-dove-author-brokeback-mountain-writer-dies-84-n1262176,"Larry McMurtry, author of 'Lonesome Dove,' dies at 84",nbc,Culture
https://www.nbcnews.com/news/world/rare-van-gogh-masterpiece-street-scene-montmartre-sells-15-4-n1262131,Rare Van Gogh masterpiece sells for $15.4 million,nbc,Culture
https://www.nbcnews.com/pop-culture/pop-culture-news/britney-spears-attorneys-file-petition-requesting-father-jamie-spears-resign-n1262037, Britney Spears' attorney files petition requesting father Jamie Spears resign as conservator,nbc,Culture
https://www.nbcnews.com/news/us-news/chrissy-teigen-says-goodbye-twitter-deletes-her-account-n1262015,"Chrissy Teigen says 'goodbye' to Twitter, deletes her account",nbc,Culture
https://www.nbcnews.com/news/latino/flaco-jimnez-rcna503,Grammy winner Flaco Jimenez's album placed in National Recording Registry,nbc,Culture
https://www.nbcnews.com/news/us-news/houston-tumlin-child-actor-talladega-nights-dies-28-n1261980,"Houston Tumlin, child actor in 'Talladega Nights,' dies at 28",nbc,Culture
https://www.nbcnews.com/business/autos/delay-suez-canal-could-cripple-already-struggling-auto-industry-n1262191,Delay on Suez Canal could cripple already struggling auto industry,nbc,Business
https://www.nbcnews.com/tech/tech-news/doordash-pushes-back-against-fee-delivery-commissions-new-charges-n1262088,"Restaurants are 'up against a wall,' using DoorDash to survive. The commissions are brutal.",nbc,Business
https://www.nbcnews.com/nightly-news/video/what-s-behind-the-backup-in-new-furniture-and-appliance-orders-109199941667,What’s behind the backup in new furniture and appliance orders,nbc,Business
https://www.nbcnews.com/business/economy/suez-canal-blockage-delaying-estimated-400-million-hour-goods-n1262136,Suez Canal blockage is delaying an estimated $400 million an hour in goods,nbc,Business
https://www.nbcnews.com/news/world/nike-h-m-face-backlash-china-over-xinjiang-cotton-concerns-n1262019,Don't buy!' Top fashion brands face fallout and fury in China over Uyghur statements,nbc,Business
https://www.nbcnews.com/news/world/egypt-s-suez-canal-still-blocked-huge-ship-leaves-global-n1262038,Global trade jam worsens as huge ship could be stuck for weeks like 'beached whale',nbc,Business
https://www.nbcnews.com/business/economy/latest-weekly-jobless-claims-fall-684-000-lowest-pandemic-began-n1262034,"Latest weekly jobless claims fall to 684,000, lowest since pandemic began",nbc,Business
https://www.nbcnews.com/business/economy/massive-container-ship-blocking-suez-could-delay-shipments-raise-gas-n1261950,"Suez blockage could delay global shipments, raise gas prices",nbc,Business
https://www.nbcnews.com/news/world/egypt-s-suez-canal-blocked-stranded-container-ship-blown-sideways-n1261891,Huge container ship blown sideways in dust storm blocks Egypt's Suez Canal,nbc,Business
https://www.nbcnews.com/video/makeup-company-brings-inclusivity-to-the-cosmetics-world-100416581761,Makeup company brings inclusivity to the cosmetics world,nbc,Business
https://www.nbcnews.com/video/charities-innovate-to-meet-the-challenges-of-covid-19-96909381668,Charities innovate to meet the challenges of Covid-19,nbc,Business
https://www.nbcnews.com/business/business-news/intel-spending-20-billion-build-two-new-chip-plants-arizona-n1261919,Intel is spending $20 billion to build two new chip plants in Arizona,nbc,Business
https://www.nbcnews.com/business/business-news/implosion-david-dobrik-s-dispo-shows-dangers-influencer-branding-n1261871,Implosion of David Dobrik's Dispo shows dangers of influencer branding,nbc,Business
https://www.nbcnews.com/business/economy/powell-plays-down-inflation-again-while-yellen-sees-possible-return-n1261824,Powell plays down inflation — again — while Yellen sees possible return to full employment by 2022,nbc,Business
https://www.nbcnews.com/business/business-news/citigroup-ceo-jane-fraser-calls-zoom-free-fridays-pandemic-fatigue-n1261813,Citigroup CEO Jane Fraser calls for Zoom-Free Fridays as pandemic fatigue grows,nbc,Business
https://www.nbcnews.com/business/business-news/cineworld-reopen-regal-cinemas-next-month-time-godzilla-vs-kong-n1261807,"Cineworld to reopen Regal cinemas next month, in time for 'Godzilla vs. Kong'",nbc,Business
https://www.nbcnews.com/business/autos/chips-seating-foam-plastics-parts-shortages-continue-cripple-auto-industry-n1261773,"From chips to seating foam to plastics, parts shortages continue to cripple auto industry",nbc,Business
https://www.nbcnews.com/business/economy/stimulus-checks-hand-consumers-are-ready-buy-are-retailers-ready-n1261528,"Stimulus checks in hand, consumers are ready to shop. But can retailers handle a surge?",nbc,Business
https://www.nbcnews.com/business/real-estate/supply-homes-sale-fell-almost-30-percent-year-year-largest-n1261746,"Supply of homes for sale fell by almost 30 percent year on year, the largest amount on record",nbc,Business
https://www.nbcnews.com/business/business-news/leon-black-quits-apollo-months-earlier-expected-following-jeffrey-epstein-n1261722,Leon Black quits Apollo months earlier than expected following Jeffrey Epstein investment scandal,nbc,Business
https://www.nbcnews.com/business/business-news/covid-vaccine-jobs-create-mini-hiring-boom-n1261603,Health care hiring spree: Clinics are creating thousands of jobs amid vaccine rollout,nbc,Business
https://www.nbcnews.com/business/travel/shocked-afraid-blessed-cruise-line-workers-remained-board-months-keep-n1261365,People got crazy': Stranded cruise line workers describe desperate conditions onboard,nbc,Business
https://www.nbcnews.com/news/us-news/texas-roadhouse-ceo-kent-taylor-dies-amid-covid-struggle-n1261705,Texas ' Roadhouse CEO Kent Taylor dies amid Covid struggle,nbc,Business
https://www.nbcnews.com/news/world/carlos-ghosn-japan-charges-two-americans-helping-ex-nissan-ceo-n1261703,Two Americans charged with helping ex-Nissan CEO flee Japan,nbc,Business
https://www.nbcnews.com/business/business-news/businesses-austin-texas-feel-pain-sxsw-going-virtual-n1261624,"Businesses in Austin, Texas, feel the pain of SXSW going virtual",nbc,Business
https://www.nbcnews.com/business/travel/if-you-received-travel-credit-or-voucher-canceled-trip-last-n1261558,Do you know where your pandemic flight credits are?,nbc,Business
https://www.nbcnews.com/business/travel/vaxications-catch-trips-pent-demand-fuel-travel-surge-n1261573,"Vaxications,' catch-up trips and pent-up demand fuel travel surge",nbc,Business
https://www.nbcnews.com/business/economy/fed-will-not-extend-pandemic-crisis-rule-had-allowed-banks-n1261538,The Fed will not extend a pandemic-crisis rule that had allowed banks to relax capital levels,nbc,Business
https://www.nbcnews.com/business/autos/gm-backed-lordstown-motors-downplays-accusations-it-faked-preorders-n1261341,GM-backed Lordstown Motors downplays accusations it faked preorders,nbc,Business
https://www.nbcnews.com/business/travel/next-frontier-air-travel-digital-passports-proof-vaccination-n1261338,Airlines test new digital passports as proof of vaccination or Covid test results,nbc,Business
https://www.nbcnews.com/business/business-news/irs-pushes-tax-filing-deadline-one-month-may-15-n1261326,IRS to push tax filing deadline to May 17,nbc,Business
https://www.nbcnews.com/business/business-news/disneyland-reopen-april-30-disney-ceo-bob-chapek-says-n1261305,"Disneyland to reopen on April 30, Disney CEO Bob Chapek says",nbc,Business
https://www.nbcnews.com/business/business-news/passengers-ready-reclaim-lost-period-says-delta-air-lines-ceo-n1261259,"Passengers 'ready to reclaim that lost period,' says Delta Air Lines CEO",nbc,Business
https://www.nbcnews.com/business/travel/flight-attendants-have-faced-rough-year-health-risks-layoffs-anti-n1261243,"For flight attendants, a year of risk, layoffs and anti-maskers",nbc,Business
https://www.nbcnews.com/business/markets/black-monday-year-after-historic-market-rout-wall-street-reflects-n1261201,"Black Monday: A year after historic market rout, Wall Street reflects on what it got right — and wrong",nbc,Business
https://www.nbcnews.com/business/travel/can-airports-meet-challenge-surge-summer-travelers-n1261124,Can airports meet the challenge of a surge in summer travelers?,nbc,Business
https://www.nbcnews.com/business/business-news/elon-musk-has-officially-been-made-technoking-tesla-n1261078,Elon Musk has officially been made the 'Technoking of Tesla',nbc,Business
https://www.nbcnews.com/tech/tech-news/tenant-screening-software-faces-national-reckoning-n1260975, Tenants and lawmakers say it's time for crackdown on tenant screenings,nbc,Business
https://www.nbcnews.com/news/us-news/u-s-airport-passengers-hit-highest-level-march-2020-n1261031,U.S. airport passengers hit highest level since March 2020,nbc,Business
https://www.nbcnews.com/news/latino/meatpacking-workers-feel-ignored-alone-vaccine-prioritization-rcna403,"They don't care about us': Meatpacking workers feel ignored, alone in vaccine prioritization",nbc,Business
https://www.nbcnews.com/business/consumer/blind-americans-face-roadblocks-booking-online-vaccine-appointments-n1260954,Blind Americans face roadblocks booking online vaccine appointments,nbc,Business
https://www.nbcnews.com/business/business-news/one-year-later-many-dry-cleaners-are-still-hanging-thread-n1259642,"One year later, many dry cleaners are still hanging on by a thread",nbc,Business
https://www.nbcnews.com/tech/tech-news/buyer-69-million-beeple-nft-crypto-investor-using-pseudonym-metakovan-rcna409,Buyer of $69 million Beeple NFT is a crypto investor using the pseudonym Metakovan,nbc,Business
https://www.nbcnews.com/business/autos/auto-industry-pandemic-changed-everything-n1260926,"For the auto industry, the pandemic changed everything",nbc,Business
https://www.nbcnews.com/business/business-news/farmers-charge-keeping-america-fed-say-past-year-has-been-n1260816,Farmers in charge of keeping America fed say the past year has been 'feast or famine',nbc,Business
https://www.nbcnews.com/business/business-news/housing-market-stands-tipping-point-after-stunningly-successful-year-during-n1260860,Housing market is at a tipping point after a stunningly successful year,nbc,Business
https://www.nbcnews.com/business/business-news/relief-bill-will-provide-crucial-funds-struggling-live-entertainment-venues-n1260722,Relief bill will aid struggling live entertainment venues,nbc,Business
https://www.nbcnews.com/business/consumer/stimulus-checks-could-hit-some-bank-accounts-soon-weekend-white-n1260725,"Stimulus checks could hit some bank accounts as soon as this weekend, White House says",nbc,Business
https://www.nbcnews.com/business/economy/stimulus-bill-contains-billions-shore-daycare-centers-parents-child-care-n1260697,Biden's newly signed rescue plan will help get parents back to work — by supporting child care,nbc,Business
https://www.reuters.com/article/us-soccer-olympics-concacaf-hdn-usa-krei/soccer-us-mens-team-devastated-at-failing-to-qualify-for-olympics-coach-idUSKBN2BL0T2,Soccer: US men's team 'devastated' at failing to qualify for Olympics: coach,Reuters,Sports
https://www.reuters.com/article/us-icehockey-nhl-roundup/nhl-roundup-capitals-start-quick-hold-off-rangers-idUSKBN2BL0DD,"NHL roundup: Capitals start quick, hold off Rangers",Reuters,Sports
https://www.reuters.com/article/us-soccer-worldcup-srb-por/serbia-portugal-could-have-avoided-ronaldo-fury-says-uefa-idUSKBN2BL17Y,"Serbia, Portugal could have avoided Ronaldo fury, says UEFA",Reuters,Sports
https://www.reuters.com/article/us-cycling-france/bouhanni-faces-disciplinary-action-after-clash-with-stewart-in-france-uci-idUSKBN2BL18J,Bouhanni faces disciplinary action after clash with Stewart in France: UCI,Reuters,Sports
https://www.reuters.com/article/us-motor-f1-bahrain-masi/f1-race-director-denies-inconsistency-on-track-limit-rules-idUSKBN2BL1VF,F1 race director denies inconsistency on track limit rules,Reuters,Sports
https://www.reuters.com/article/us-motor-f1-bahrain/motor-racing-sandwich-wrapper-wrecked-alonsos-comeback-race-idUSKBN2BL17J,Motor racing: Sandwich wrapper wrecked Alonso's comeback race,Reuters,Sports
https://www.reuters.com/article/us-golf-women/olympic-hopes-driving-me-on-says-park-after-kia-win-idUSKBN2BL0XV,"Olympic hopes driving me on, says Park after Kia win",Reuters,Sports
https://www.reuters.com/article/us-baseball-mlb-roundup/spring-training-roundup-rays-blast-braves-behind-12-run-eighth-idUSKBN2BL023,Spring training roundup: Rays blast Braves behind 12-run eighth,Reuters,Sports
https://www.reuters.com/article/us-olympics-2020-test-events/overseas-athletes-may-be-able-to-take-part-in-olympic-test-events-organisers-say-idUSKBN2BL0RV,"Overseas athletes may be able to take part in Olympic test events, organisers say",Reuters,Sports
https://www.reuters.com/article/us-basketball-nba-roundup/nba-roundup-devin-booker-leads-suns-to-ot-win-over-hornets-idUSKBN2BL0WT,NBA roundup: Devin Booker leads Suns to OT win over Hornets,Reuters,Sports
https://www.reuters.com/article/basketball-nba-den-atl/jamychal-green-leads-nuggets-past-hawks-idUSMTZXEH3TPOCSLE,JaMychal Green leads Nuggets past Hawks,Reuters,Sports
https://www.reuters.com/article/basketball-nba-tor-por/trail-blazers-defeat-raptors-for-3rd-straight-road-win-idUSMTZXEH3TPL6HE0,Trail Blazers defeat Raptors for 3rd straight road win,Reuters,Sports
https://www.reuters.com/article/us-baseball-mlb-pit-frazier/todd-frazier-opts-out-of-pirates-deal-idUSKBN2BK0OB,Todd Frazier opts out of Pirates deal,Reuters,Sports
https://www.reuters.com/article/us-baseball-mlb-chc-sogard-duffy/cubs-select-contracts-of-veteran-ifs-eric-sogard-matt-duffy-idUSKBN2BK0O8,"Cubs select contracts of veteran IFs Eric Sogard, Matt Duffy",Reuters,Sports
https://www.reuters.com/article/us-tennis-miami-barty/barty-ready-to-spend-rest-of-2021-season-away-from-home-idUSKBN2BJ0NJ,Barty ready to spend rest of 2021 season away from home,Reuters,Sports
https://www.reuters.com/article/icehockey-nhl-stl-ana/ducks-rally-from-2-0-deficit-beat-blues-in-ot-idUSMTZXEH3TPER4YZ,"Ducks rally from 2-0 deficit, beat Blues in OT",Reuters,Sports
https://www.reuters.com/article/icehockey-nhl-dal-fla/jonathan-huberdeaus-two-goals-lead-panthers-past-stars-idUSMTZXEH3TPI7U81,Jonathan Huberdeau's two goals lead Panthers past Stars,Reuters,Sports
https://www.reuters.com/article/us-golf-pga-wgc-match-play-recap/rory-mcilroy-sends-tee-shot-into-pool-loses-at-wgc-match-play-idUSKBN2BH050,"Rory McIlroy sends tee shot into pool, loses at WGC Match Play",Reuters,Sports
https://www.reuters.com/article/us-golf-matchplay-rahm/expectant-father-rahm-prepared-to-leave-masters-for-sons-birth-idUSKBN2BF2AT,Expectant father Rahm prepared to leave Masters for son's birth,Reuters,Sports
https://www.reuters.com/article/us-esports-callofduty-lon-zed/london-royal-ravens-sign-zed-to-replace-alexx-idUSKCN2AV2KG,London Royal Ravens sign Zed to replace Alexx,Reuters,Sports
https://www.reuters.com/article/us-esports-business-north/north-esports-dissolving-due-to-covid-19-financial-impact-idUSKBN2A528T,North Esports dissolving due to COVID-19 financial impact,Reuters,Sports
https://www.reuters.com/article/us-soccer-worldcup-cym-can/soccer-canada-v-cayman-islands-world-cup-qualifier-postponed-over-covid-19-tests-idUSKBN2BK0NM,Soccer: Canada v Cayman Islands World Cup qualifier postponed over COVID-19 tests,Reuters,Sports
https://www.reuters.com/article/us-soccer-concacaf-olympics/soccer-match-official-tests-covid-19-positive-at-concacaf-olympic-qualifier-idUSKBN2BK0K8,Soccer: Match official tests COVID-19 positive at CONCACAF Olympic qualifier,Reuters,Sports
https://www.reuters.com/article/us-motor-nascar-instacart-500-recap/martin-truex-jr-finally-prevails-at-phoenix-raceway-idUSKBN2B702V,Martin Truex Jr. finally prevails at Phoenix Raceway,Reuters,Sports
https://www.reuters.com/article/us-motor-f1-bahrain-exclusive/exclusive-max-title-would-be-red-bulls-best-yet-says-horner-idUSKBN2BH24X,"Exclusive: Max title would be Red Bull's best yet, says Horner",Reuters,Sports
https://www.reuters.com//article/us-motor-f1-dumfries/dumfries-marquess-and-former-f1-team-mate-of-senna-dead-at-62-idUSKBN2BF001,"Dumfries, marquess and former F1 team mate of Senna, dead at 62",Reuters,Sports
https://www.reuters.com/article/us-football-nfl-min-woods/reports-vikings-sign-s-xavier-woods-to-one-year-deal-idUSKBN2BK000,Reports: Vikings sign S Xavier Woods to one-year deal,Reuters,Sports
https://www.reuters.com/article/us-football-nfl-sf-sanu-49ers/49ers-sign-wr-mohamed-sanu-idUSKBN2BJ0NZ,49ers sign WR Mohamed Sanu,Reuters,Sports
https://www.reuters.com/article/us-cricket-india-stadium-modi/india-renames-worlds-largest-cricket-stadium-after-pm-modi-idUSKBN2AO1GT,India renames world's largest cricket stadium after PM Modi,Reuters,Sports
https://www.reuters.com/article/us-cricket-usa-league/ipls-knight-riders-buy-stake-in-u-s-based-major-league-cricket-idUSKBN28B5FM,IPL's Knight Riders buy stake in U.S.-based Major League Cricket,Reuters,Sports
https://www.reuters.com/article/us-sailing-americas-cup/sailing-nz-accepts-british-americas-cup-challenge-nationality-rule-added-idUSKBN2BB08Q,"Sailing: NZ accepts British America's Cup challenge, nationality rule added",Reuters,Sports
https://www.reuters.com/article/us-sailing-americas-cup/sailing-team-new-zealand-savour-americas-cup-triumph-in-home-waters-idUSKBN2B90GK,Sailing: Team New Zealand savour America's Cup triumph in home waters,Reuters,Sports
https://www.reuters.com/article/us-sport-yearender-rugby/rugby-concussion-case-casts-dark-cloud-over-the-sport-idUSKBN28S07V,Rugby-Concussion case casts dark cloud over the sport,Reuters,Sports
https://www.reuters.com/article/us-rugby-union-championship-aus-arg/student-sings-australian-national-anthem-in-indigenous-language-before-rugby-match-idUSKBN28F0HO,Student sings Australian national anthem in indigenous language before rugby match,Reuters,Sports
https://www.reuters.com/article/us-athletics-britain-marathon/veteran-thompson-wins-uk-marathon-trials-in-kew-gardens-idUSKBN2BI1GZ,Athletics-Veteran Thompson wins UK marathon trials in Kew Gardens,Reuters,Sports
https://www.reuters.com/article/us-usa-markets-blocktrades/nomura-credit-suisse-warn-of-big-losses-after-archegos-share-dump-idUSKBN2BK0OR," Nomura, Credit Suisse warn of big losses after Archegos share dump",Reuters,Business
https://www.reuters.com/article/us-usa-stocks/sp-500-nasdaq-open-lower-on-hedge-fund-default-concerns-idUSKBN2BL1AK,"S&P 500, Nasdaq open lower on hedge fund default concerns
",Reuters,Business
https://www.reuters.com/article/us-grindr-m-a-cfius-exclusive/exclusive-grindrs-u-s-security-review-disclosures-contradicted-statements-made-to-others-idUSKBN2BL153,Exclusive: Grindr's U.S. security review disclosures contradicted statements made to others,Reuters,Business
https://www.reuters.com/article/us-softbank-group-coupang/softbanks-son-eyes-bringing-coupang-services-to-japan-idUSKBN2BL1VA,SoftBank's Son eyes bringing Coupang services to Japan,Reuters,Business
https://www.reuters.com/article/us-egypt-suezcanal-ship-refloat/traffic-in-suez-canal-resumes-after-stranded-ship-refloated-idUSKBN2BL1VK,Traffic in Suez Canal resumes after stranded ship refloated,Reuters,Business
https://www.reuters.com/article/us-wework-m-a-bowx-acquisition-neumann/exclusive-adam-neumanns-final-wework-act-helping-softbanks-spac-deal-idUSKBN2BL1EF,Exclusive: Adam Neumann's final WeWork act - helping SoftBank's SPAC deal,Reuters,Business
https://www.reuters.com/article/us-johnson-johnson-ceo-compensation-excl/exclusive-jj-ceo-pay-irks-investors-upset-with-opioid-lawsuits-fallout-idUSKBN2BL16O,"Exclusive: J&J CEO pay irks investors upset with opioid lawsuits fallout,",Reuters,Business
https://www.reuters.com/article/us-southwest-boeing-orders/southwest-airlines-adds-100-orders-for-boeing-737-max-jet-idUSKBN2BL1GZ,Southwest Airlines adds 100 orders for Boeing 737 MAX jet,Reuters,Business
https://www.reuters.com/article/us-3m-earplugs-trial/we-trusted-that-our-equipment-would-work-says-army-vet-as-u-s-trial-over-3m-earplugs-begins-idUSKBN2BL157,"We trusted that our equipment would work,' says Army vet, as U.S. trial over 3M earplugs begins",Reuters,Business
https://www.reuters.com/article/us-crypto-currency-visa-exclusive/exclusive-visa-moves-to-allow-payment-settlements-using-cryptocurrency-idUSKBN2BL0X9,Exclusive: Visa moves to allow payment settlements using cryptocurrency,Reuters,Business
https://www.reuters.com/article/us-new-york-cuomo/aides-to-new-york-governor-cuomo-subpoenaed-in-sexual-harassment-probe-wsj-idUSKBN2BJ043,Aides to New York Governor Cuomo subpoenaed in sexual harassment probe: WSJ,Reuters,Politics
